LEI_CODE,BANK_NAME,COUNTRY_CODE,REFERENCE_DATE,YEAR_QUARTER,INDICATOR_CODE,VALUE,TOTAL_ASSETS_BEUR,IS_GSIB,BANK_SIZE
PT_CGD,Caixa Geral de Depositos,PT,2024-03-31,2024-Q1,LCR,1.745609,100.0,0,MEDIUM
PT_CGD,Caixa Geral de Depositos,PT,2024-06-30,2024-Q2,LCR,1.453101,100.0,0,MEDIUM
PT_BCP,Millennium BCP,PT,2023-09-30,2023-Q3,LCR,1.690532,96.0,0,MEDIUM
PT_BCP,Millennium BCP,PT,2023-12-31,2023-Q4,LCR,1.603386,96.0,0,MEDIUM
PT_BCP,Millennium BCP,PT,2024-03-31,2024-Q1,LCR,1.4886,96.0,0,MEDIUM
PT_BCP,Millennium BCP,PT,2024-06-30,2024-Q2,LCR,1.710588,96.0,0,MEDIUM
RO_BRD,BRD Groupe SG,RO,2023-09-30,2023-Q3,LCR,1.89995,19.0,0,SMALL
RO_BRD,BRD Groupe SG,RO,2023-12-31,2023-Q4,LCR,1.899627,19.0,0,SMALL
RO_BRD,BRD Groupe SG,RO,2024-03-31,2024-Q1,LCR,1.713138,19.0,0,SMALL
RO_BRD,BRD Groupe SG,RO,2024-06-30,2024-Q2,LCR,1.713365,19.0,0,SMALL
SE_SHB,Handelsbanken,SE,2023-09-30,2023-Q3,LCR,1.896338,313.0,0,LARGE
SE_SHB,Handelsbanken,SE,2023-12-31,2023-Q4,LCR,1.623114,313.0,0,LARGE
SE_SHB,Handelsbanken,SE,2024-03-31,2024-Q1,LCR,1.701142,313.0,0,LARGE
SE_SHB,Handelsbanken,SE,2024-06-30,2024-Q2,LCR,1.412612,313.0,0,LARGE
SE_NDA,Nordea,SE,2023-09-30,2023-Q3,LCR,1.310983,583.0,1,LARGE
SE_NDA,Nordea,SE,2023-12-31,2023-Q4,LCR,1.763581,583.0,1,LARGE
SE_NDA,Nordea,SE,2024-03-31,2024-Q1,LCR,1.861198,583.0,1,LARGE
SE_NDA,Nordea,SE,2024-06-30,2024-Q2,LCR,1.873274,583.0,1,LARGE
SE_SEB,SEB,SE,2023-09-30,2023-Q3,LCR,1.344106,357.0,0,LARGE
SE_SEB,SEB,SE,2023-12-31,2023-Q4,LCR,1.54529,357.0,0,LARGE
SE_SEB,SEB,SE,2024-03-31,2024-Q1,LCR,1.588982,357.0,0,LARGE
SE_SEB,SEB,SE,2024-06-30,2024-Q2,LCR,1.59779,357.0,0,LARGE
SE_SWED,Swedbank,SE,2023-09-30,2023-Q3,LCR,1.534419,281.0,0,MEDIUM
SE_SWED,Swedbank,SE,2023-12-31,2023-Q4,LCR,1.635474,281.0,0,MEDIUM
SE_SWED,Swedbank,SE,2024-03-31,2024-Q1,LCR,1.315069,281.0,0,MEDIUM
SE_SWED,Swedbank,SE,2024-06-30,2024-Q2,LCR,1.471367,281.0,0,MEDIUM
SI_NLB,NLB Group,SI,2023-09-30,2023-Q3,LCR,1.653501,26.0,0,SMALL
SI_NLB,NLB Group,SI,2023-12-31,2023-Q4,LCR,1.425021,26.0,0,SMALL
SI_NLB,NLB Group,SI,2024-03-31,2024-Q1,LCR,1.839317,26.0,0,SMALL
SI_NLB,NLB Group,SI,2024-06-30,2024-Q2,LCR,1.755244,26.0,0,SMALL
SK_VUB,VUB Banka,SK,2023-09-30,2023-Q3,LCR,1.791399,23.0,0,SMALL
SK_VUB,VUB Banka,SK,2023-12-31,2023-Q4,LCR,1.526065,23.0,0,SMALL
SK_VUB,VUB Banka,SK,2024-03-31,2024-Q1,LCR,1.516733,23.0,0,SMALL
SK_VUB,VUB Banka,SK,2024-06-30,2024-Q2,LCR,1.563955,23.0,0,SMALL
AT_ERST,Erste Group,AT,2023-09-30,2023-Q3,LEV_RATIO,0.054698,343.0,0,LARGE
AT_ERST,Erste Group,AT,2023-12-31,2023-Q4,LEV_RATIO,0.065319,343.0,0,LARGE
AT_ERST,Erste Group,AT,2024-03-31,2024-Q1,LEV_RATIO,0.057463,343.0,0,LARGE
AT_ERST,Erste Group,AT,2024-06-30,2024-Q2,LEV_RATIO,0.062491,343.0,0,LARGE
AT_RBI,Raiffeisen Bank Intl,AT,2023-09-30,2023-Q3,LEV_RATIO,0.05923,211.0,0,MEDIUM
AT_RBI,Raiffeisen Bank Intl,AT,2023-12-31,2023-Q4,LEV_RATIO,0.058189,211.0,0,MEDIUM
AT_RBI,Raiffeisen Bank Intl,AT,2024-03-31,2024-Q1,LEV_RATIO,0.071185,211.0,0,MEDIUM
AT_RBI,Raiffeisen Bank Intl,AT,2024-06-30,2024-Q2,LEV_RATIO,0.065044,211.0,0,MEDIUM
BE_BEL,Belfius,BE,2023-09-30,2023-Q3,LEV_RATIO,0.066403,192.0,0,MEDIUM
BE_BEL,Belfius,BE,2023-12-31,2023-Q4,LEV_RATIO,0.074432,192.0,0,MEDIUM
BE_BEL,Belfius,BE,2024-03-31,2024-Q1,LEV_RATIO,0.061788,192.0,0,MEDIUM
BE_BEL,Belfius,BE,2024-06-30,2024-Q2,LEV_RATIO,0.06652,192.0,0,MEDIUM
BE_KBC,KBC Group,BE,2023-09-30,2023-Q3,LEV_RATIO,0.068317,354.0,0,LARGE
BE_KBC,KBC Group,BE,2023-12-31,2023-Q4,LEV_RATIO,0.053629,354.0,0,LARGE
BE_KBC,KBC Group,BE,2024-03-31,2024-Q1,LEV_RATIO,0.059863,354.0,0,LARGE
BE_KBC,KBC Group,BE,2024-06-30,2024-Q2,LEV_RATIO,0.064916,354.0,0,LARGE
BG_DSK,DSK Bank,BG,2023-09-30,2023-Q3,LEV_RATIO,0.067434,18.0,0,SMALL
BG_DSK,DSK Bank,BG,2023-12-31,2023-Q4,LEV_RATIO,0.081649,18.0,0,SMALL
BG_DSK,DSK Bank,BG,2024-03-31,2024-Q1,LEV_RATIO,0.0858,18.0,0,SMALL
BG_DSK,DSK Bank,BG,2024-06-30,2024-Q2,LEV_RATIO,0.067078,18.0,0,SMALL
CY_BOC,Bank of Cyprus,CY,2023-09-30,2023-Q3,LEV_RATIO,0.068472,26.0,0,SMALL
CY_BOC,Bank of Cyprus,CY,2023-12-31,2023-Q4,LEV_RATIO,0.06431,26.0,0,SMALL
CY_BOC,Bank of Cyprus,CY,2024-03-31,2024-Q1,LEV_RATIO,0.064527,26.0,0,SMALL
CY_BOC,Bank of Cyprus,CY,2024-06-30,2024-Q2,LEV_RATIO,0.079987,26.0,0,SMALL
CZ_KB,Komercni Banka,CZ,2023-09-30,2023-Q3,LEV_RATIO,0.050369,64.0,0,MEDIUM
CZ_KB,Komercni Banka,CZ,2023-12-31,2023-Q4,LEV_RATIO,0.065534,64.0,0,MEDIUM
CZ_KB,Komercni Banka,CZ,2024-03-31,2024-Q1,LEV_RATIO,0.063807,64.0,0,MEDIUM
CZ_KB,Komercni Banka,CZ,2024-06-30,2024-Q2,LEV_RATIO,0.067185,64.0,0,MEDIUM
DE_CBK,Commerzbank,DE,2023-09-30,2023-Q3,LEV_RATIO,0.055063,553.0,0,LARGE
DE_CBK,Commerzbank,DE,2023-12-31,2023-Q4,LEV_RATIO,0.059091,553.0,0,LARGE
DE_CBK,Commerzbank,DE,2024-03-31,2024-Q1,LEV_RATIO,0.054578,553.0,0,LARGE
DE_CBK,Commerzbank,DE,2024-06-30,2024-Q2,LEV_RATIO,0.051686,553.0,0,LARGE
DE_DZB,DZ Bank,DE,2023-09-30,2023-Q3,LEV_RATIO,0.059468,627.0,0,LARGE
DE_DZB,DZ Bank,DE,2023-12-31,2023-Q4,LEV_RATIO,0.054225,627.0,0,LARGE
DE_DZB,DZ Bank,DE,2024-03-31,2024-Q1,LEV_RATIO,0.069529,627.0,0,LARGE
DE_DZB,DZ Bank,DE,2024-06-30,2024-Q2,LEV_RATIO,0.054465,627.0,0,LARGE
DE_DBK,Deutsche Bank,DE,2023-09-30,2023-Q3,LEV_RATIO,0.065425,1337.0,1,LARGE
DE_DBK,Deutsche Bank,DE,2023-12-31,2023-Q4,LEV_RATIO,0.055746,1337.0,1,LARGE
DE_DBK,Deutsche Bank,DE,2024-03-31,2024-Q1,LEV_RATIO,0.062681,1337.0,1,LARGE
DE_DBK,Deutsche Bank,DE,2024-06-30,2024-Q2,LEV_RATIO,0.056369,1337.0,1,LARGE
DE_HCOB,Hamburg Commercial Bank,DE,2023-09-30,2023-Q3,LEV_RATIO,0.07888,30.0,0,MEDIUM
DE_HCOB,Hamburg Commercial Bank,DE,2023-12-31,2023-Q4,LEV_RATIO,0.082679,30.0,0,MEDIUM
DE_HCOB,Hamburg Commercial Bank,DE,2024-03-31,2024-Q1,LEV_RATIO,0.073455,30.0,0,MEDIUM
DE_HCOB,Hamburg Commercial Bank,DE,2024-06-30,2024-Q2,LEV_RATIO,0.072617,30.0,0,MEDIUM
DE_LBW,LBBW,DE,2023-09-30,2023-Q3,LEV_RATIO,0.0654,332.0,0,LARGE
DE_LBW,LBBW,DE,2023-12-31,2023-Q4,LEV_RATIO,0.059871,332.0,0,LARGE
DE_LBW,LBBW,DE,2024-03-31,2024-Q1,LEV_RATIO,0.054837,332.0,0,LARGE
DE_LBW,LBBW,DE,2024-06-30,2024-Q2,LEV_RATIO,0.051836,332.0,0,LARGE
DE_NORD,NORD/LB,DE,2023-09-30,2023-Q3,LEV_RATIO,0.062479,110.0,0,MEDIUM
DE_NORD,NORD/LB,DE,2023-12-31,2023-Q4,LEV_RATIO,0.058989,110.0,0,MEDIUM
DE_NORD,NORD/LB,DE,2024-03-31,2024-Q1,LEV_RATIO,0.065987,110.0,0,MEDIUM
DE_NORD,NORD/LB,DE,2024-06-30,2024-Q2,LEV_RATIO,0.072397,110.0,0,MEDIUM
DK_DAN,Danske Bank,DK,2023-09-30,2023-Q3,LEV_RATIO,0.063691,510.0,0,LARGE
DK_DAN,Danske Bank,DK,2023-12-31,2023-Q4,LEV_RATIO,0.056344,510.0,0,LARGE
DK_DAN,Danske Bank,DK,2024-03-31,2024-Q1,LEV_RATIO,0.06872,510.0,0,LARGE
DK_DAN,Danske Bank,DK,2024-06-30,2024-Q2,LEV_RATIO,0.050671,510.0,0,LARGE
DK_JYS,Jyske Bank,DK,2023-09-30,2023-Q3,LEV_RATIO,0.071488,91.0,0,MEDIUM
DK_JYS,Jyske Bank,DK,2023-12-31,2023-Q4,LEV_RATIO,0.06456,91.0,0,MEDIUM
DK_JYS,Jyske Bank,DK,2024-03-31,2024-Q1,LEV_RATIO,0.074568,91.0,0,MEDIUM
DK_JYS,Jyske Bank,DK,2024-06-30,2024-Q2,LEV_RATIO,0.057711,91.0,0,MEDIUM
EE_LHV,LHV Group,EE,2023-09-30,2023-Q3,LEV_RATIO,0.075588,8.0,0,SMALL
EE_LHV,LHV Group,EE,2023-12-31,2023-Q4,LEV_RATIO,0.067781,8.0,0,SMALL
EE_LHV,LHV Group,EE,2024-03-31,2024-Q1,LEV_RATIO,0.073337,8.0,0,SMALL
EE_LHV,LHV Group,EE,2024-06-30,2024-Q2,LEV_RATIO,0.085383,8.0,0,SMALL
ES_BBVA,BBVA,ES,2023-09-30,2023-Q3,LEV_RATIO,0.060767,775.0,1,LARGE
ES_BBVA,BBVA,ES,2023-12-31,2023-Q4,LEV_RATIO,0.052438,775.0,1,LARGE
ES_BBVA,BBVA,ES,2024-03-31,2024-Q1,LEV_RATIO,0.057707,775.0,1,LARGE
ES_BBVA,BBVA,ES,2024-06-30,2024-Q2,LEV_RATIO,0.076183,775.0,1,LARGE
ES_SAB,Banco Sabadell,ES,2023-09-30,2023-Q3,LEV_RATIO,0.063372,240.0,0,MEDIUM
ES_SAB,Banco Sabadell,ES,2023-12-31,2023-Q4,LEV_RATIO,0.066083,240.0,0,MEDIUM
ES_SAB,Banco Sabadell,ES,2024-03-31,2024-Q1,LEV_RATIO,0.052988,240.0,0,MEDIUM
ES_SAB,Banco Sabadell,ES,2024-06-30,2024-Q2,LEV_RATIO,0.063075,240.0,0,MEDIUM
ES_SAN,Banco Santander,ES,2023-09-30,2023-Q3,LEV_RATIO,0.065498,1797.0,1,LARGE
ES_SAN,Banco Santander,ES,2023-12-31,2023-Q4,LEV_RATIO,0.071704,1797.0,1,LARGE
ES_SAN,Banco Santander,ES,2024-03-31,2024-Q1,LEV_RATIO,0.064327,1797.0,1,LARGE
ES_SAN,Banco Santander,ES,2024-06-30,2024-Q2,LEV_RATIO,0.064397,1797.0,1,LARGE
ES_CABK,CaixaBank,ES,2023-09-30,2023-Q3,LEV_RATIO,0.057295,612.0,0,LARGE
ES_CABK,CaixaBank,ES,2023-12-31,2023-Q4,LEV_RATIO,0.061966,612.0,0,LARGE
ES_CABK,CaixaBank,ES,2024-03-31,2024-Q1,LEV_RATIO,0.062008,612.0,0,LARGE
ES_CABK,CaixaBank,ES,2024-06-30,2024-Q2,LEV_RATIO,0.064922,612.0,0,LARGE
FI_OP,OP Group,FI,2023-09-30,2023-Q3,LEV_RATIO,0.061635,178.0,0,MEDIUM
FI_OP,OP Group,FI,2023-12-31,2023-Q4,LEV_RATIO,0.065405,178.0,0,MEDIUM
FI_OP,OP Group,FI,2024-03-31,2024-Q1,LEV_RATIO,0.074639,178.0,0,MEDIUM
FI_OP,OP Group,FI,2024-06-30,2024-Q2,LEV_RATIO,0.074724,178.0,0,MEDIUM
FR_BNPP,BNP Paribas,FR,2023-09-30,2023-Q3,LEV_RATIO,0.058563,2592.0,1,LARGE
FR_BNPP,BNP Paribas,FR,2023-12-31,2023-Q4,LEV_RATIO,0.052736,2592.0,1,LARGE
FR_BNPP,BNP Paribas,FR,2024-03-31,2024-Q1,LEV_RATIO,0.066564,2592.0,1,LARGE
FR_BNPP,BNP Paribas,FR,2024-06-30,2024-Q2,LEV_RATIO,0.057537,2592.0,1,LARGE
FR_BPCE,BPCE,FR,2023-09-30,2023-Q3,LEV_RATIO,0.054369,1535.0,1,LARGE
FR_BPCE,BPCE,FR,2023-12-31,2023-Q4,LEV_RATIO,0.072411,1535.0,1,LARGE
FR_BPCE,BPCE,FR,2024-03-31,2024-Q1,LEV_RATIO,0.069154,1535.0,1,LARGE
FR_BPCE,BPCE,FR,2024-06-30,2024-Q2,LEV_RATIO,0.067972,1535.0,1,LARGE
FR_ACA,Credit Agricole Group,FR,2023-09-30,2023-Q3,LEV_RATIO,0.066422,2351.0,1,LARGE
FR_ACA,Credit Agricole Group,FR,2023-12-31,2023-Q4,LEV_RATIO,0.066753,2351.0,1,LARGE
FR_ACA,Credit Agricole Group,FR,2024-03-31,2024-Q1,LEV_RATIO,0.071059,2351.0,1,LARGE
FR_ACA,Credit Agricole Group,FR,2024-06-30,2024-Q2,LEV_RATIO,0.070056,2351.0,1,LARGE
FR_HSBC,HSBC Continental Europe,FR,2023-09-30,2023-Q3,LEV_RATIO,0.070364,240.0,0,MEDIUM
FR_HSBC,HSBC Continental Europe,FR,2023-12-31,2023-Q4,LEV_RATIO,0.067602,240.0,0,MEDIUM
FR_HSBC,HSBC Continental Europe,FR,2024-03-31,2024-Q1,LEV_RATIO,0.0644,240.0,0,MEDIUM
FR_HSBC,HSBC Continental Europe,FR,2024-06-30,2024-Q2,LEV_RATIO,0.06656,240.0,0,MEDIUM
FR_GLE,Societe Generale,FR,2023-09-30,2023-Q3,LEV_RATIO,0.062838,1554.0,1,LARGE
FR_GLE,Societe Generale,FR,2023-12-31,2023-Q4,LEV_RATIO,0.067456,1554.0,1,LARGE
FR_GLE,Societe Generale,FR,2024-03-31,2024-Q1,LEV_RATIO,0.055762,1554.0,1,LARGE
FR_GLE,Societe Generale,FR,2024-06-30,2024-Q2,LEV_RATIO,0.07354,1554.0,1,LARGE
GR_ALPHA,Alpha Bank,GR,2023-09-30,2023-Q3,LEV_RATIO,0.059362,75.0,0,MEDIUM
GR_ALPHA,Alpha Bank,GR,2023-12-31,2023-Q4,LEV_RATIO,0.059575,75.0,0,MEDIUM
GR_ALPHA,Alpha Bank,GR,2024-03-31,2024-Q1,LEV_RATIO,0.070879,75.0,0,MEDIUM
GR_ALPHA,Alpha Bank,GR,2024-06-30,2024-Q2,LEV_RATIO,0.061709,75.0,0,MEDIUM
GR_ETE,Eurobank Ergasias,GR,2023-09-30,2023-Q3,LEV_RATIO,0.060361,79.0,0,MEDIUM
GR_ETE,Eurobank Ergasias,GR,2023-12-31,2023-Q4,LEV_RATIO,0.062558,79.0,0,MEDIUM
GR_ETE,Eurobank Ergasias,GR,2024-03-31,2024-Q1,LEV_RATIO,0.053538,79.0,0,MEDIUM
GR_ETE,Eurobank Ergasias,GR,2024-06-30,2024-Q2,LEV_RATIO,0.076725,79.0,0,MEDIUM
GR_NBG,National Bank of Greece,GR,2023-09-30,2023-Q3,LEV_RATIO,0.071436,75.0,0,MEDIUM
GR_NBG,National Bank of Greece,GR,2023-12-31,2023-Q4,LEV_RATIO,0.053088,75.0,0,MEDIUM
GR_NBG,National Bank of Greece,GR,2024-03-31,2024-Q1,LEV_RATIO,0.057202,75.0,0,MEDIUM
GR_NBG,National Bank of Greece,GR,2024-06-30,2024-Q2,LEV_RATIO,0.066785,75.0,0,MEDIUM
GR_PIR,Piraeus Bank,GR,2023-09-30,2023-Q3,LEV_RATIO,0.07213,80.0,0,MEDIUM
GR_PIR,Piraeus Bank,GR,2023-12-31,2023-Q4,LEV_RATIO,0.067974,80.0,0,MEDIUM
GR_PIR,Piraeus Bank,GR,2024-03-31,2024-Q1,LEV_RATIO,0.06968,80.0,0,MEDIUM
GR_PIR,Piraeus Bank,GR,2024-06-30,2024-Q2,LEV_RATIO,0.074462,80.0,0,MEDIUM
HR_ZABA,Zagrebacka Banka,HR,2023-09-30,2023-Q3,LEV_RATIO,0.062797,21.0,0,SMALL
HR_ZABA,Zagrebacka Banka,HR,2023-12-31,2023-Q4,LEV_RATIO,0.078991,21.0,0,SMALL
HR_ZABA,Zagrebacka Banka,HR,2024-03-31,2024-Q1,LEV_RATIO,0.084462,21.0,0,SMALL
HR_ZABA,Zagrebacka Banka,HR,2024-06-30,2024-Q2,LEV_RATIO,0.082482,21.0,0,SMALL
HU_OTP,OTP Bank,HU,2023-09-30,2023-Q3,LEV_RATIO,0.063494,95.0,0,MEDIUM
HU_OTP,OTP Bank,HU,2023-12-31,2023-Q4,LEV_RATIO,0.063054,95.0,0,MEDIUM
HU_OTP,OTP Bank,HU,2024-03-31,2024-Q1,LEV_RATIO,0.052979,95.0,0,MEDIUM
HU_OTP,OTP Bank,HU,2024-06-30,2024-Q2,LEV_RATIO,0.053275,95.0,0,MEDIUM
IE_AIB,AIB Group,IE,2023-09-30,2023-Q3,LEV_RATIO,0.060299,134.0,0,MEDIUM
IE_AIB,AIB Group,IE,2023-12-31,2023-Q4,LEV_RATIO,0.073593,134.0,0,MEDIUM
IE_AIB,AIB Group,IE,2024-03-31,2024-Q1,LEV_RATIO,0.071817,134.0,0,MEDIUM
IE_AIB,AIB Group,IE,2024-06-30,2024-Q2,LEV_RATIO,0.066779,134.0,0,MEDIUM
IE_BIRG,Bank of Ireland,IE,2023-09-30,2023-Q3,LEV_RATIO,0.067437,156.0,0,MEDIUM
IE_BIRG,Bank of Ireland,IE,2023-12-31,2023-Q4,LEV_RATIO,0.061962,156.0,0,MEDIUM
IE_BIRG,Bank of Ireland,IE,2024-03-31,2024-Q1,LEV_RATIO,0.0571,156.0,0,MEDIUM
IE_BIRG,Bank of Ireland,IE,2024-06-30,2024-Q2,LEV_RATIO,0.063111,156.0,0,MEDIUM
IS_LAN,Landsbankinn,IS,2023-09-30,2023-Q3,LEV_RATIO,0.064289,13.0,0,SMALL
IS_LAN,Landsbankinn,IS,2023-12-31,2023-Q4,LEV_RATIO,0.065392,13.0,0,SMALL
IS_LAN,Landsbankinn,IS,2024-03-31,2024-Q1,LEV_RATIO,0.066484,13.0,0,SMALL
IS_LAN,Landsbankinn,IS,2024-06-30,2024-Q2,LEV_RATIO,0.071981,13.0,0,SMALL
IT_BAMI,Banco BPM,IT,2023-09-30,2023-Q3,LEV_RATIO,0.071071,192.0,0,MEDIUM
IT_BAMI,Banco BPM,IT,2023-12-31,2023-Q4,LEV_RATIO,0.068536,192.0,0,MEDIUM
IT_BAMI,Banco BPM,IT,2024-03-31,2024-Q1,LEV_RATIO,0.06608,192.0,0,MEDIUM
IT_BAMI,Banco BPM,IT,2024-06-30,2024-Q2,LEV_RATIO,0.074481,192.0,0,MEDIUM
IT_ISP,Intesa Sanpaolo,IT,2023-09-30,2023-Q3,LEV_RATIO,0.057827,964.0,1,LARGE
IT_ISP,Intesa Sanpaolo,IT,2023-12-31,2023-Q4,LEV_RATIO,0.06527,964.0,1,LARGE
IT_ISP,Intesa Sanpaolo,IT,2024-03-31,2024-Q1,LEV_RATIO,0.059735,964.0,1,LARGE
IT_ISP,Intesa Sanpaolo,IT,2024-06-30,2024-Q2,LEV_RATIO,0.072629,964.0,1,LARGE
IT_MED,Mediobanca,IT,2023-09-30,2023-Q3,LEV_RATIO,0.068054,87.0,0,MEDIUM
IT_MED,Mediobanca,IT,2023-12-31,2023-Q4,LEV_RATIO,0.058737,87.0,0,MEDIUM
IT_MED,Mediobanca,IT,2024-03-31,2024-Q1,LEV_RATIO,0.066582,87.0,0,MEDIUM
IT_MED,Mediobanca,IT,2024-06-30,2024-Q2,LEV_RATIO,0.074348,87.0,0,MEDIUM
IT_BMPS,Monte dei Paschi,IT,2023-09-30,2023-Q3,LEV_RATIO,0.071557,121.0,0,MEDIUM
IT_BMPS,Monte dei Paschi,IT,2023-12-31,2023-Q4,LEV_RATIO,0.060966,121.0,0,MEDIUM
IT_BMPS,Monte dei Paschi,IT,2024-03-31,2024-Q1,LEV_RATIO,0.067303,121.0,0,MEDIUM
IT_BMPS,Monte dei Paschi,IT,2024-06-30,2024-Q2,LEV_RATIO,0.072529,121.0,0,MEDIUM
IT_UCG,UniCredit,IT,2023-09-30,2023-Q3,LEV_RATIO,0.073357,802.0,1,LARGE
IT_UCG,UniCredit,IT,2023-12-31,2023-Q4,LEV_RATIO,0.058266,802.0,1,LARGE
IT_UCG,UniCredit,IT,2024-03-31,2024-Q1,LEV_RATIO,0.065644,802.0,1,LARGE
IT_UCG,UniCredit,IT,2024-06-30,2024-Q2,LEV_RATIO,0.074671,802.0,1,LARGE
LI_LLB,Liechtensteinische LB,LI,2023-09-30,2023-Q3,LEV_RATIO,0.066597,22.0,0,SMALL
LI_LLB,Liechtensteinische LB,LI,2023-12-31,2023-Q4,LEV_RATIO,0.065634,22.0,0,SMALL
LI_LLB,Liechtensteinische LB,LI,2024-03-31,2024-Q1,LEV_RATIO,0.07438,22.0,0,SMALL
LI_LLB,Liechtensteinische LB,LI,2024-06-30,2024-Q2,LEV_RATIO,0.086794,22.0,0,SMALL
LT_SBLT,Siauliu Bankas,LT,2023-09-30,2023-Q3,LEV_RATIO,0.060843,6.0,0,SMALL
LT_SBLT,Siauliu Bankas,LT,2023-12-31,2023-Q4,LEV_RATIO,0.077533,6.0,0,SMALL
LT_SBLT,Siauliu Bankas,LT,2024-03-31,2024-Q1,LEV_RATIO,0.070965,6.0,0,SMALL
LT_SBLT,Siauliu Bankas,LT,2024-06-30,2024-Q2,LEV_RATIO,0.066239,6.0,0,SMALL
LU_BIL,Banque Internationale Lux,LU,2023-09-30,2023-Q3,LEV_RATIO,0.063238,28.0,0,SMALL
LU_BIL,Banque Internationale Lux,LU,2023-12-31,2023-Q4,LEV_RATIO,0.079676,28.0,0,SMALL
LU_BIL,Banque Internationale Lux,LU,2024-03-31,2024-Q1,LEV_RATIO,0.067074,28.0,0,SMALL
LU_BIL,Banque Internationale Lux,LU,2024-06-30,2024-Q2,LEV_RATIO,0.081861,28.0,0,SMALL
LV_SWLV,Swedbank Latvia,LV,2023-09-30,2023-Q3,LEV_RATIO,0.06652,9.0,0,SMALL
LV_SWLV,Swedbank Latvia,LV,2023-12-31,2023-Q4,LEV_RATIO,0.08054,9.0,0,SMALL
LV_SWLV,Swedbank Latvia,LV,2024-03-31,2024-Q1,LEV_RATIO,0.075435,9.0,0,SMALL
LV_SWLV,Swedbank Latvia,LV,2024-06-30,2024-Q2,LEV_RATIO,0.066756,9.0,0,SMALL
MT_BOV,Bank of Valletta,MT,2023-09-30,2023-Q3,LEV_RATIO,0.069632,14.0,0,SMALL
MT_BOV,Bank of Valletta,MT,2023-12-31,2023-Q4,LEV_RATIO,0.062254,14.0,0,SMALL
MT_BOV,Bank of Valletta,MT,2024-03-31,2024-Q1,LEV_RATIO,0.07339,14.0,0,SMALL
MT_BOV,Bank of Valletta,MT,2024-06-30,2024-Q2,LEV_RATIO,0.081694,14.0,0,SMALL
NL_ABN,ABN AMRO,NL,2023-09-30,2023-Q3,LEV_RATIO,0.056728,396.0,0,LARGE
NL_ABN,ABN AMRO,NL,2023-12-31,2023-Q4,LEV_RATIO,0.053046,396.0,0,LARGE
NL_ABN,ABN AMRO,NL,2024-03-31,2024-Q1,LEV_RATIO,0.06805,396.0,0,LARGE
NL_ABN,ABN AMRO,NL,2024-06-30,2024-Q2,LEV_RATIO,0.070611,396.0,0,LARGE
NL_INGA,ING Groep,NL,2023-09-30,2023-Q3,LEV_RATIO,0.052711,975.0,1,LARGE
NL_INGA,ING Groep,NL,2023-12-31,2023-Q4,LEV_RATIO,0.074777,975.0,1,LARGE
NL_INGA,ING Groep,NL,2024-03-31,2024-Q1,LEV_RATIO,0.070542,975.0,1,LARGE
NL_INGA,ING Groep,NL,2024-06-30,2024-Q2,LEV_RATIO,0.075439,975.0,1,LARGE
NL_RABO,Rabobank,NL,2023-09-30,2023-Q3,LEV_RATIO,0.061627,631.0,1,LARGE
NL_RABO,Rabobank,NL,2023-12-31,2023-Q4,LEV_RATIO,0.073598,631.0,1,LARGE
NL_RABO,Rabobank,NL,2024-03-31,2024-Q1,LEV_RATIO,0.059149,631.0,1,LARGE
NL_RABO,Rabobank,NL,2024-06-30,2024-Q2,LEV_RATIO,0.074648,631.0,1,LARGE
NO_DNB,DNB Bank,NO,2023-09-30,2023-Q3,LEV_RATIO,0.052564,332.0,0,LARGE
NO_DNB,DNB Bank,NO,2023-12-31,2023-Q4,LEV_RATIO,0.06003,332.0,0,LARGE
NO_DNB,DNB Bank,NO,2024-03-31,2024-Q1,LEV_RATIO,0.056686,332.0,0,LARGE
NO_DNB,DNB Bank,NO,2024-06-30,2024-Q2,LEV_RATIO,0.069654,332.0,0,LARGE
PL_PEKAO,Bank Pekao,PL,2023-09-30,2023-Q3,LEV_RATIO,0.070131,78.0,0,MEDIUM
PL_PEKAO,Bank Pekao,PL,2023-12-31,2023-Q4,LEV_RATIO,0.052751,78.0,0,MEDIUM
PL_PEKAO,Bank Pekao,PL,2024-03-31,2024-Q1,LEV_RATIO,0.072441,78.0,0,MEDIUM
PL_PEKAO,Bank Pekao,PL,2024-06-30,2024-Q2,LEV_RATIO,0.05636,78.0,0,MEDIUM
PL_PKO,PKO Bank Polski,PL,2023-09-30,2023-Q3,LEV_RATIO,0.068281,117.0,1,MEDIUM
PL_PKO,PKO Bank Polski,PL,2023-12-31,2023-Q4,LEV_RATIO,0.073571,117.0,1,MEDIUM
PL_PKO,PKO Bank Polski,PL,2024-03-31,2024-Q1,LEV_RATIO,0.061983,117.0,1,MEDIUM
PL_PKO,PKO Bank Polski,PL,2024-06-30,2024-Q2,LEV_RATIO,0.071307,117.0,1,MEDIUM
PL_MBK,mBank,PL,2023-09-30,2023-Q3,LEV_RATIO,0.057486,50.0,1,MEDIUM
PL_MBK,mBank,PL,2023-12-31,2023-Q4,LEV_RATIO,0.070247,50.0,1,MEDIUM
PL_MBK,mBank,PL,2024-03-31,2024-Q1,LEV_RATIO,0.077969,50.0,1,MEDIUM
PL_MBK,mBank,PL,2024-06-30,2024-Q2,LEV_RATIO,0.067457,50.0,1,MEDIUM
